timestamp,rule_count,agent_cpu_pct,agent_mem_mb
2026-02-12T16:05:04,100,84.67,151.6
2026-02-12T16:05:05,100,104.81,151.6
2026-02-12T16:05:06,100,107.95,151.6
2026-02-12T16:05:07,100,98.94,151.6
2026-02-12T16:05:08,100,119.83,151.6
2026-02-12T16:05:09,100,106.00,151.6
2026-02-12T16:05:10,100,100.70,151.6
2026-02-12T16:05:11,100,97.80,151.6
2026-02-12T16:05:12,100,83.93,151.6
2026-02-12T16:05:13,100,84.08,151.6
2026-02-12T16:05:14,100,88.13,151.6
2026-02-12T16:05:15,100,91.05,151.6
2026-02-12T16:05:16,100,113.71,151.6
2026-02-12T16:05:17,100,91.88,151.6
2026-02-12T16:05:18,100,105.90,151.6
2026-02-12T16:05:19,100,80.04,151.6
2026-02-12T16:05:20,100,94.83,151.6
2026-02-12T16:05:21,100,86.14,151.6
2026-02-12T16:05:22,100,81.09,151.6
2026-02-12T16:05:23,100,96.70,151.6
2026-02-12T16:05:24,100,90.69,151.6
2026-02-12T16:05:25,100,96.72,151.6
2026-02-12T16:05:26,100,96.80,151.6
2026-02-12T16:05:27,100,101.87,151.6
2026-02-12T16:05:28,100,90.96,151.6
2026-02-12T16:05:29,100,99.93,151.6
