timestamp,rule_count,agent_cpu_pct,agent_mem_mb,node_cpu_pct,node_mem_used_mb,node_mem_total_mb
2026-02-12T21:50:46,100,1.00,154.6,1.5,3454,63960
2026-02-12T21:50:47,100,0.00,154.6,1.5,3452,63960
2026-02-12T21:50:48,100,0.00,154.6,1.5,3444,63960
2026-02-12T21:50:49,100,0.99,154.6,1.5,3441,63960
2026-02-12T21:50:50,100,0.00,154.6,1.6,3436,63960
2026-02-12T21:50:51,100,0.99,154.6,1.6,3441,63960
2026-02-12T21:50:52,100,0.00,154.6,1.5,3435,63960
2026-02-12T21:50:53,100,0.00,154.6,1.5,3432,63960
2026-02-12T21:50:54,100,0.00,154.9,2.3,3419,63960
2026-02-12T21:50:55,100,0.99,154.9,1.7,3419,63960
